authorId,url,name,affiliations,homepage,paperCount,citationCount,hIndex,fake,institutionid
49162867,https://www.semanticscholar.org/author/49162867,T. Young,[],,30,1357,14,0,8465
98295216,https://www.semanticscholar.org/author/98295216,M. Green,[],,66,2288,18,0,6477
83215601,https://www.semanticscholar.org/author/83215601,Yajuan Kang,[],,9,64,5,0,7242
48642090,https://www.semanticscholar.org/author/48642090,Shaojun Liu,[],,120,618,13,0,2538
144457514,https://www.semanticscholar.org/author/144457514,Weisheng Zou,[],,7,114,5,0,397
2112151716,https://www.semanticscholar.org/author/2112151716,He Zhao,[],,6,32,2,0,324
47027476,https://www.semanticscholar.org/author/47027476,Xiaozhou Hu,[],,50,238,9,0,6349
9616379,https://www.semanticscholar.org/author/9616379,Amy C. Fleshman,[],,13,168,8,0,8296
50488091,https://www.semanticscholar.org/author/50488091,Christine B. Graham,[],,26,478,15,0,5890
13308076,https://www.semanticscholar.org/author/13308076,Sarah E. Maes,[],,19,272,10,0,2786
48871786,https://www.semanticscholar.org/author/48871786,Erik Foster,[],,20,353,9,0,6208
4161080,https://www.semanticscholar.org/author/4161080,R. Eisen,[],,197,7827,50,0,7829
35225517,https://www.semanticscholar.org/author/35225517,A. Aksan,[],,68,270,8,0,1227
12040683,https://www.semanticscholar.org/author/12040683,H. Işık,[],,59,528,13,0,2948
3650145,https://www.semanticscholar.org/author/3650145,H. Radeke,[],,163,6704,42,0,6007
1491151921,https://www.semanticscholar.org/author/1491151921,A. Dignass,[],,118,1730,19,0,3705
145703344,https://www.semanticscholar.org/author/145703344,J. Stein,[],,181,5291,32,0,4898
4725659,https://www.semanticscholar.org/author/4725659,M. Zingg,[],,35,686,18,0,598
4651224,https://www.semanticscholar.org/author/4651224,B. Knechtle,[],,828,12080,48,0,2254
4386294,https://www.semanticscholar.org/author/4386294,C. Rüst,[],,207,4035,33,0,549
2553283,https://www.semanticscholar.org/author/2553283,T. Rosemann,[],,552,11017,48,0,6643
2776959,https://www.semanticscholar.org/author/2776959,R. Lepers,[],,286,9041,52,0,252
2109999199,https://www.semanticscholar.org/author/2109999199,Jimmy Yicheng Huang,[],,3,18,2,0,1003
2129458064,https://www.semanticscholar.org/author/2129458064,Abhishek Gupta,[],,158,8863,46,0,7526
144137991,https://www.semanticscholar.org/author/144137991,Monica Youn,[],,12,31,3,0,7785
50057097,https://www.semanticscholar.org/author/50057097,E. Takematsu,[],,14,45,5,0,3404
40428591,https://www.semanticscholar.org/author/40428591,A. Spencer,[],,11,336,6,0,7675
147023148,https://www.semanticscholar.org/author/147023148,Jeff Auster,[],,5,17,1,0,8792
120125807,https://www.semanticscholar.org/author/120125807,Po-Chih Chen,[],,5,17,1,0,7824
33851091,https://www.semanticscholar.org/author/33851091,A. Graham,[],,84,1921,26,0,6228
2116637023,https://www.semanticscholar.org/author/2116637023,Patricia E. M. Martin,[],,40,266,6,0,1515
34015234,https://www.semanticscholar.org/author/34015234,A. Baker,[],,115,2533,29,0,1334
2152620094,https://www.semanticscholar.org/author/2152620094,Zhendan Zhao,[],,12,259,7,0,7756
2067730670,https://www.semanticscholar.org/author/2067730670,J. Xue,[],,23,529,14,0,1648
6339343,https://www.semanticscholar.org/author/6339343,Xinrui Zhao,[],,91,1131,19,0,2769
2115404463,https://www.semanticscholar.org/author/2115404463,Jingjing Lu,[],,13,248,8,0,2801
104313634,https://www.semanticscholar.org/author/104313634,Peishu Liu,[],,92,1633,25,0,5382
1778604,https://www.semanticscholar.org/author/1778604,C. Linz,[],,72,765,16,0,1971
1390163046,https://www.semanticscholar.org/author/1390163046,P. Meyer-Marcotty,[],,83,1766,24,0,4472
50154899,https://www.semanticscholar.org/author/50154899,H. Böhm,[],,37,522,15,0,3345
1397840062,https://www.semanticscholar.org/author/1397840062,U. Müller-Richter,[],,81,1025,18,0,4842
145833106,https://www.semanticscholar.org/author/145833106,B. Jager,[],,4,49,4,0,7242
152284005,https://www.semanticscholar.org/author/152284005,S. Hartmann,[],,71,715,15,0,4567
2058677136,https://www.semanticscholar.org/author/2058677136,Christian Reichert,[],,2,30,2,0,6290
5328250,https://www.semanticscholar.org/author/5328250,J. Kochel,[],,27,388,10,0,8429
144548394,https://www.semanticscholar.org/author/144548394,T. Schweitzer,[],,50,694,16,0,5470
103560927,https://www.semanticscholar.org/author/103560927,Mehmet Tontu,[],,15,69,6,0,322
6019845,https://www.semanticscholar.org/author/6019845,P. Duits,[],,13,571,6,0,5756
2338368,https://www.semanticscholar.org/author/2338368,J. Baas,[],,71,3983,32,0,2980
4594412,https://www.semanticscholar.org/author/4594412,I. Engelhard,[],,200,7366,46,0,1135
144071907,https://www.semanticscholar.org/author/144071907,J. Richter,[],,58,2019,21,0,1041
2124168409,https://www.semanticscholar.org/author/2124168409,Hilde M. Huisman - van Dijk,[],,1,6,1,0,6837
1460119734,https://www.semanticscholar.org/author/1460119734,Anke Limberg-Thiesen,[],,3,48,3,0,6710
50698356,https://www.semanticscholar.org/author/50698356,I. Heitland,[],,49,1072,15,0,5019
2337585,https://www.semanticscholar.org/author/2337585,A. Hamm,[],,257,15571,56,0,610
52225200,https://www.semanticscholar.org/author/52225200,D. Cath,[],,253,14023,59,0,3645
1895783,https://www.semanticscholar.org/author/1895783,L. Mei,[],,114,1320,18,0,3054
37931375,https://www.semanticscholar.org/author/37931375,V. Rozanov,[],,270,8407,40,0,6957
143779164,https://www.semanticscholar.org/author/143779164,C. Pohl,[],,64,3362,15,0,4077
4616755,https://www.semanticscholar.org/author/4616755,M. Vountas,[],,123,1893,21,0,1200
1896037,https://www.semanticscholar.org/author/1896037,J. Burrows,[],,1305,39291,94,0,624
2082931141,https://www.semanticscholar.org/author/2082931141,Elvis Kichana,[],,5,7,2,0,396
6882928,https://www.semanticscholar.org/author/6882928,F. Addy,[],,26,227,6,0,2420
6972057,https://www.semanticscholar.org/author/6972057,O. Dufailu,[],,12,42,3,0,1334
1656681830,https://www.semanticscholar.org/author/1656681830,Geraldien von Frijtag Drabbe Künzel,[],,3,2,1,0,8617
91406637,https://www.semanticscholar.org/author/91406637,Klaus Poschlod,[],,7,39,2,0,375
119344721,https://www.semanticscholar.org/author/119344721,M. Uddin,[],,29,205,6,0,4813
46518135,https://www.semanticscholar.org/author/46518135,Longfei Yan,[],,66,669,13,0,70
144009212,https://www.semanticscholar.org/author/144009212,Chong Han,[],,172,4109,27,0,1563
2056111780,https://www.semanticscholar.org/author/2056111780,Qing Ding,[],,1,5,1,0,8783
104333973,https://www.semanticscholar.org/author/104333973,Hanni Biran,[],,21,11,2,0,8358
1403052552,https://www.semanticscholar.org/author/1403052552,C. Strickland-constable,[],,34,1530,16,0,8824
144140567,https://www.semanticscholar.org/author/144140567,T. Smart,[],,56,45,3,0,5636
2508651,https://www.semanticscholar.org/author/2508651,M. Razzak,[],,23,223,5,0,931
50313371,https://www.semanticscholar.org/author/50313371,Yixian Fang,[],,22,148,8,0,4246
2109977130,https://www.semanticscholar.org/author/2109977130,Yuwei Ren,[],,22,136,8,0,8398
1410122537,https://www.semanticscholar.org/author/1410122537,Ju H. Park,[],,989,35016,93,0,3091
16338049,https://www.semanticscholar.org/author/16338049,V. Jha,[],,5,26,3,0,3205
2921512,https://www.semanticscholar.org/author/2921512,Sanghamitra Das,[],,93,2927,20,0,4881
145584953,https://www.semanticscholar.org/author/145584953,V. Subramaniyan,[],,26,299,7,0,7586
15360373,https://www.semanticscholar.org/author/15360373,Tapas Guchhait,[],,18,253,9,0,3829
2099839229,https://www.semanticscholar.org/author/2099839229,K. K. Dakua,[],,3,3,1,0,6088
34813198,https://www.semanticscholar.org/author/34813198,Sabyashachi Mishra,[],,78,589,13,0,4405
33039180,https://www.semanticscholar.org/author/33039180,G. Mani,[],,38,410,13,0,109
52276675,https://www.semanticscholar.org/author/52276675,Zhang Shiyang,[],,23,202,6,0,4482
92164500,https://www.semanticscholar.org/author/92164500,P. Rajcsányi,[],,7,14,3,0,2063
50595617,https://www.semanticscholar.org/author/50595617,Jason C. Parker,[],,34,150,6,0,7055
1409248939,https://www.semanticscholar.org/author/1409248939,L. Para‐González,[],,19,218,7,0,6089
1398308371,https://www.semanticscholar.org/author/1398308371,D. Jiménez-Jiménez,[],,52,5031,24,0,1186
83735038,https://www.semanticscholar.org/author/83735038,A. Martinez-Lorente,[],,37,2333,23,0,5305
2111942248,https://www.semanticscholar.org/author/2111942248,Long Li,[],,3,0,0,0,8766
48430896,https://www.semanticscholar.org/author/48430896,Zhongwen Hu,[],,100,1567,21,0,1394
46584777,https://www.semanticscholar.org/author/46584777,J. Wang,[],,158,1009,17,0,3714
103758330,https://www.semanticscholar.org/author/103758330,Yongtian Zhu,[],,77,659,11,0,4152
2152504700,https://www.semanticscholar.org/author/2152504700,Lei Wang,[],,20,86,5,0,2682
6172479,https://www.semanticscholar.org/author/6172479,H. Lagercrantz,[],,722,17147,70,0,2421
31062557,https://www.semanticscholar.org/author/31062557,R. Schmidt,[],,72,1463,23,0,1113
1447342257,https://www.semanticscholar.org/author/1447342257,M. Ibáñez-Espiga,[],,43,2246,12,0,1228
39703898,https://www.semanticscholar.org/author/39703898,Félix García,[],,46,344,9,0,2664
144923986,https://www.semanticscholar.org/author/144923986,J. Carretero,[],,331,2784,25,0,608
11829624,https://www.semanticscholar.org/author/11829624,K. Nityananda,[],,16,101,5,0,4546
31566887,https://www.semanticscholar.org/author/31566887,P. Ganguly,[],,68,343,11,0,7361
2281712,https://www.semanticscholar.org/author/2281712,M. Onslow,[],,285,10129,56,0,7260
90813857,https://www.semanticscholar.org/author/90813857,Ju-ming Lu,[],,130,1111,18,0,8537
7736809,https://www.semanticscholar.org/author/7736809,Q. Guo,[],,90,438,10,0,7736
30948403,https://www.semanticscholar.org/author/30948403,C. Pan,[],,95,6189,16,0,70
13339129,https://www.semanticscholar.org/author/13339129,Y. Mu,[],,229,1210,19,0,992
35642533,https://www.semanticscholar.org/author/35642533,Xiao-man Zou,[],,11,132,4,0,8214
2039690371,https://www.semanticscholar.org/author/2039690371,L. Yin,[],,20,209,8,0,3167
1734177112,https://www.semanticscholar.org/author/1734177112,Chunzhi Sheng,[],,2,6,1,0,3244
37436604,https://www.semanticscholar.org/author/37436604,S. Haywood,[],,2,13,1,0,1125
153366236,https://www.semanticscholar.org/author/153366236,Walther Richter,[],,14,19,3,0,4104
10120118,https://www.semanticscholar.org/author/10120118,K. A. Jeglum,[],,28,722,16,0,2007
4348633,https://www.semanticscholar.org/author/4348633,C. Mangan,[],,50,2352,20,0,4705
143745488,https://www.semanticscholar.org/author/143745488,J. Wheeler,[],,77,2872,29,0,3889
2152664453,https://www.semanticscholar.org/author/2152664453,Xinjian Huang,[],,7,3,1,0,3959
2117885825,https://www.semanticscholar.org/author/2117885825,Shimin Li,[],,15,33,3,0,4039
46271051,https://www.semanticscholar.org/author/46271051,Zhiyuan Liu,[],,356,1427,19,0,832
143715178,https://www.semanticscholar.org/author/143715178,Yingsan Geng,[],,435,1613,19,0,6477
50988239,https://www.semanticscholar.org/author/50988239,Jianhua Wang,[],,352,1226,18,0,3206
2054051340,https://www.semanticscholar.org/author/2054051340,Hua-Chun Zou,[],,1,0,0,0,6664
47025659,https://www.semanticscholar.org/author/47025659,L. Pang,[],,48,892,15,0,8519
2109551129,https://www.semanticscholar.org/author/2109551129,Zunyou Wu,[],,363,24874,54,0,4189
47522794,https://www.semanticscholar.org/author/47522794,L. Juhász,[],,12,136,7,0,8769
152219407,https://www.semanticscholar.org/author/152219407,L. Oláh,[],,341,6631,44,0,6176
72802619,https://www.semanticscholar.org/author/72802619,J. Mizsei,[],,87,1322,18,0,1183
2143540506,https://www.semanticscholar.org/author/2143540506,Jie Shen,[],,7,10,2,0,8689
2148926307,https://www.semanticscholar.org/author/2148926307,Rui Chen,[],,2,2,1,0,1267
2109644062,https://www.semanticscholar.org/author/2109644062,Jinghong Wang,[],,12,22,3,0,429
2117927561,https://www.semanticscholar.org/author/2117927561,Ziqing Zhao,[],,13,99,5,0,7312
2142273084,https://www.semanticscholar.org/author/2142273084,Rong Gu,[],,4,5,2,0,1630
3796304,https://www.semanticscholar.org/author/3796304,J. Brash,[],,281,11375,59,0,6566
50689458,https://www.semanticscholar.org/author/50689458,Hong Chen,[],,138,3769,31,0,1843
46205336,https://www.semanticscholar.org/author/46205336,Camille J. Wynn,[],,13,33,3,0,1757
5246945,https://www.semanticscholar.org/author/5246945,S. Borrie,[],,64,663,16,0,626
118795881,https://www.semanticscholar.org/author/118795881,K. A. Pope,[],,3,3,1,0,8338
47178905,https://www.semanticscholar.org/author/47178905,Hua Gao,[],,45,564,13,0,6914
2107796763,https://www.semanticscholar.org/author/2107796763,L. Yu,[],,4,4,1,0,7692
2108732851,https://www.semanticscholar.org/author/2108732851,Yujiao Huang,[],,31,316,9,0,4081
2115906141,https://www.semanticscholar.org/author/2115906141,Yiwei Dong,[],,1,4,1,0,4837
3374776,https://www.semanticscholar.org/author/3374776,Sixian Chan,[],,41,189,7,0,4196
2154888632,https://www.semanticscholar.org/author/2154888632,H. Kim,[],,28,163,6,0,3675
101088984,https://www.semanticscholar.org/author/101088984,B. Brooks,[],,44,275,9,0,8410
78892585,https://www.semanticscholar.org/author/78892585,A. Kaniuka,[],,43,178,7,0,7229
27097008,https://www.semanticscholar.org/author/27097008,Jessica Kelliher Rabon,[],,13,89,5,0,5226
34627690,https://www.semanticscholar.org/author/34627690,F. Sirois,[],,189,4966,37,0,3593
3335062,https://www.semanticscholar.org/author/3335062,Jameson K. Hirsch,[],,243,5457,40,0,7993
46308097,https://www.semanticscholar.org/author/46308097,Li Chen,[],,18,671,10,0,7768
10129253,https://www.semanticscholar.org/author/10129253,E. Buratto,[],,159,862,16,0,8558
1714591,https://www.semanticscholar.org/author/1714591,Tyson A. Fricke,[],,60,809,16,0,400
47162104,https://www.semanticscholar.org/author/47162104,X. Ye,[],,29,138,6,0,5606
144732474,https://www.semanticscholar.org/author/144732474,J. Brink,[],,96,1388,21,0,5817
3678238,https://www.semanticscholar.org/author/3678238,C. Brizard,[],,309,6421,43,0,7668
1390160994,https://www.semanticscholar.org/author/1390160994,Y. D'udekem,[],,535,8590,46,0,1402
2032902,https://www.semanticscholar.org/author/2032902,I. Konstantinov,[],,517,8180,44,0,7594
117916355,https://www.semanticscholar.org/author/117916355,Christian Quinteros Flores,[],,20,4,1,0,4824
2121784159,https://www.semanticscholar.org/author/2121784159,C. Schneider,[],,1,0,0,0,6171
2192288609,https://www.semanticscholar.org/author/2192288609,Natalia Masztalerz,[],,1,0,0,0,1971
1833487984,https://www.semanticscholar.org/author/1833487984,C. Hobson,[],,15,312,6,0,5196
96497020,https://www.semanticscholar.org/author/96497020,M. Ahmed,[],,2,1,1,0,2543
6581979,https://www.semanticscholar.org/author/6581979,K. Shelton,[],,109,3840,31,0,7026
2005135854,https://www.semanticscholar.org/author/2005135854,Jordan M. Goodwin,[],,8,13,2,0,3141
8463141,https://www.semanticscholar.org/author/8463141,E. Tiderington,[],,49,518,11,0,6832
48663119,https://www.semanticscholar.org/author/48663119,S. Kidd,[],,195,4511,34,0,2441
3651872,https://www.semanticscholar.org/author/3651872,J. Ecker,[],,41,394,12,0,390
3589451,https://www.semanticscholar.org/author/3589451,N. Kerman,[],,41,316,11,0,6389
9944914,https://www.semanticscholar.org/author/9944914,S. Gaetz,[],,68,1890,20,0,5740
147715176,https://www.semanticscholar.org/author/147715176,N. Theodorou,[],,3,19,2,0,5238
37346223,https://www.semanticscholar.org/author/37346223,S. Johnsen,[],,126,2820,29,0,7967
144989127,https://www.semanticscholar.org/author/144989127,B. Watts,[],,63,492,13,0,3495
1517889250,https://www.semanticscholar.org/author/1517889250,Adam Burley,[],,10,7,2,0,6832
2114266814,https://www.semanticscholar.org/author/2114266814,Dow Emily,[],,1,0,0,0,6175
2114283085,https://www.semanticscholar.org/author/2114283085,Laura A. Addicks,[],,1,0,0,0,3404
143667029,https://www.semanticscholar.org/author/143667029,A. Webster,[],,93,3872,23,0,673
144611384,https://www.semanticscholar.org/author/144611384,A. Terzic,[],,628,27718,90,0,2423
49465091,https://www.semanticscholar.org/author/49465091,Tomohiro Yamamoto,[],,50,229,9,0,6592
51071476,https://www.semanticscholar.org/author/51071476,Yusuke Mitsuma,[],,9,16,2,0,7147
143924111,https://www.semanticscholar.org/author/143924111,E. Schindler,[],,155,1969,26,0,8090
15752770,https://www.semanticscholar.org/author/15752770,Chanapai Chaiyakulsil,[],,20,109,5,0,5880
12828429,https://www.semanticscholar.org/author/12828429,Onsuthi Pharadornuwat,[],,5,15,2,0,5302
151400515,https://www.semanticscholar.org/author/151400515,Nattapong Jitrungruengnij,[],,4,14,2,0,1166
15744237,https://www.semanticscholar.org/author/15744237,Suvaporn Anugulruengkitt,[],,53,171,7,0,4242
4213214,https://www.semanticscholar.org/author/4213214,T. Rattananupong,[],,38,355,7,0,4438
1492196433,https://www.semanticscholar.org/author/1492196433,Mayuree Prinyawat,[],,2,2,1,0,8447
12209958,https://www.semanticscholar.org/author/12209958,W. Jantarabenjakul,[],,63,569,11,0,8140
46971568,https://www.semanticscholar.org/author/46971568,Noppadol Wacharachaisurapol,[],,17,74,4,0,6539
6707792,https://www.semanticscholar.org/author/6707792,T. Chatsuwan,[],,96,638,15,0,767
12646090,https://www.semanticscholar.org/author/12646090,Pakpoom Janewongwirot,[],,5,17,2,0,6004
24536455,https://www.semanticscholar.org/author/24536455,P. Suchartlikitwong,[],,7,98,3,0,19
1481850109,https://www.semanticscholar.org/author/1481850109,M. Tawan,[],,9,12,2,0,650
1492196783,https://www.semanticscholar.org/author/1492196783,Phavinee Kanchanabutr,[],,1,2,1,0,5734
3911356,https://www.semanticscholar.org/author/3911356,C. Pancharoen,[],,137,2095,25,0,3312
6989388,https://www.semanticscholar.org/author/6989388,T. Puthanakit,[],,290,4562,35,0,5037
3763701,https://www.semanticscholar.org/author/3763701,Yuhki Arai,[],,13,118,4,0,1613
5283300,https://www.semanticscholar.org/author/5283300,E. Halvorson,[],,39,416,9,0,5353
